DATE,STOCK,DAY_OF_MONTH,DAY_OF_WEEK,WEEK_OF_MONTH,MONTH,QUARTER,YEAR,CLOSE_LAG_1,CLOSE_LAG_2,CLOSE_MA_3,FORECAST,MODEL_TYPE,RUN_DATE
2024-06-10,BBSE3.SA,10,0,2,6,2,2024,32.900434793698,32.95,32.916956529132,32.95,ET,2024-06-06
2024-06-11,BBSE3.SA,11,1,2,6,2,2024,32.95110333751653,32.900434793698,32.93421382291035,32.88,ET,2024-06-06
2024-06-12,BBSE3.SA,12,2,2,6,2,2024,32.878418783253125,32.95110333751653,32.902646968007595,32.85,ET,2024-06-06
2024-06-13,BBSE3.SA,13,3,2,6,2,2024,32.849500964625676,32.878418783253125,32.85914023750149,32.84,ET,2024-06-06
2024-06-14,BBSE3.SA,14,4,2,6,2,2024,32.84049349497114,32.849500964625676,32.843495984855984,32.85,ET,2024-06-06
2024-06-07,CSMG3.SA,7,4,1,6,2,2024,19.82,20.28,20.163333333333334,16.8,XGB,2024-06-06
2024-06-10,CSMG3.SA,10,0,2,6,2,2024,16.804290771484375,19.82,17.809527180989583,15.46,XGB,2024-06-06
2024-06-11,CSMG3.SA,11,1,2,6,2,2024,15.459782600402832,16.804290771484375,15.907951354980469,13.44,XGB,2024-06-06
2024-06-12,CSMG3.SA,12,2,2,6,2,2024,13.438080787658691,15.459782600402832,14.111981391906738,11.8,XGB,2024-06-06
2024-06-13,CSMG3.SA,13,3,2,6,2,2024,11.798187255859375,13.438080787658691,12.344818115234375,10.29,XGB,2024-06-06
2024-06-14,CSMG3.SA,14,4,2,6,2,2024,10.28531551361084,11.798187255859375,10.789607048034668,8.76,XGB,2024-06-06
2024-06-07,CSMG3.SA,7,4,1,6,2,2024,19.82,20.28,20.163333333333334,19.85,ET,2024-06-06
2024-06-10,CSMG3.SA,10,0,2,6,2,2024,19.846625,19.82,19.83775,19.76,ET,2024-06-06
2024-06-11,CSMG3.SA,11,1,2,6,2,2024,19.755365773809523,19.846625,19.785785515873012,19.58,ET,2024-06-06
2024-06-12,CSMG3.SA,12,2,2,6,2,2024,19.57627514880953,19.755365773809523,19.635972023809526,19.55,ET,2024-06-06
2024-06-13,CSMG3.SA,13,3,2,6,2,2024,19.554998065476195,19.57627514880953,19.562090426587307,19.63,ET,2024-06-06
2024-06-14,CSMG3.SA,14,4,2,6,2,2024,19.6262849702381,19.554998065476195,19.602522668650796,19.59,ET,2024-06-06
2024-06-07,PETR4.SA,7,4,1,6,2,2024,38.38,38.2,38.24333333333333,31.19,XGB,2024-06-06
2024-06-10,PETR4.SA,10,0,2,6,2,2024,31.193269729614258,38.38,33.5888464864095,27.28,XGB,2024-06-06
2024-06-11,PETR4.SA,11,1,2,6,2,2024,27.2791690826416,31.193269729614258,28.58386993408203,25.65,XGB,2024-06-06
2024-06-12,PETR4.SA,12,2,2,6,2,2024,25.647537231445312,27.2791690826416,26.19141387939453,22.51,XGB,2024-06-06
2024-06-13,PETR4.SA,13,3,2,6,2,2024,22.50917625427246,25.647537231445312,23.5552978515625,19.56,XGB,2024-06-06
2024-06-14,PETR4.SA,14,4,2,6,2,2024,19.560415267944336,22.50917625427246,20.5433349609375,17.02,XGB,2024-06-06
2024-06-07,PETR4.SA,7,4,1,6,2,2024,38.38,38.2,38.24333333333333,38.26,ET,2024-06-06
2024-06-10,PETR4.SA,10,0,2,6,2,2024,38.258719696969706,38.38,38.29914646464647,38.42,ET,2024-06-06
2024-06-11,PETR4.SA,11,1,2,6,2,2024,38.42234767316018,38.258719696969706,38.36780501443002,38.47,ET,2024-06-06
2024-06-12,PETR4.SA,12,2,2,6,2,2024,38.46572267316018,38.42234767316018,38.45126433982685,38.5,ET,2024-06-06
2024-06-13,PETR4.SA,13,3,2,6,2,2024,38.50027267316018,38.46572267316018,38.48875600649352,38.46,ET,2024-06-06
2024-06-14,PETR4.SA,14,4,2,6,2,2024,38.45606136363637,38.50027267316018,38.470798466810976,38.5,ET,2024-06-06
2024-06-07,BRSR6.SA,7,4,1,6,2,2024,11.1,11.13,11.179999999999998,9.61,XGB,2024-06-06
2024-06-10,BRSR6.SA,10,0,2,6,2,2024,9.61284351348877,11.1,10.108562342325847,8.5,XGB,2024-06-06
2024-06-11,BRSR6.SA,11,1,2,6,2,2024,8.501995086669922,9.61284351348877,8.87227725982666,7.37,XGB,2024-06-06
2024-06-12,BRSR6.SA,12,2,2,6,2,2024,7.37286376953125,8.501995086669922,7.749240875244141,6.45,XGB,2024-06-06
2024-06-13,BRSR6.SA,13,3,2,6,2,2024,6.452043533325195,7.37286376953125,6.758983612060547,5.64,XGB,2024-06-06
2024-06-14,BRSR6.SA,14,4,2,6,2,2024,5.644684791564941,6.452043533325195,5.913804531097412,5.05,XGB,2024-06-06
2024-06-07,BRSR6.SA,7,4,1,6,2,2024,11.1,11.13,11.179999999999998,11.07,ET,2024-06-06
2024-06-10,BRSR6.SA,10,0,2,6,2,2024,11.071708172589663,11.1,11.081138781726443,11.09,ET,2024-06-06
2024-06-11,BRSR6.SA,11,1,2,6,2,2024,11.089271651709897,11.071708172589663,11.083417158669818,11.09,ET,2024-06-06
2024-06-12,BRSR6.SA,12,2,2,6,2,2024,11.091698407909728,11.089271651709897,11.090889489176453,11.1,ET,2024-06-06
2024-06-13,BRSR6.SA,13,3,2,6,2,2024,11.102160845359668,11.091698407909728,11.098673366209688,11.13,ET,2024-06-06
2024-06-14,BRSR6.SA,14,4,2,6,2,2024,11.13091231279941,11.102160845359668,11.121328490319497,11.11,ET,2024-06-06
2024-06-10,BOVA11.SA,10,0,2,6,2,2024,117.13,119.4,118.14333333333336,101.32,XGB,2024-06-07
2024-06-11,BOVA11.SA,11,1,2,6,2,2024,101.32274627685547,117.13,106.59183085123698,88.11,XGB,2024-06-07
2024-06-12,BOVA11.SA,12,2,2,6,2,2024,88.1099853515625,101.32274627685547,92.51424407958984,74.05,XGB,2024-06-07
2024-06-13,BOVA11.SA,13,3,2,6,2,2024,74.04885864257812,88.1099853515625,78.73590087890625,65.75,XGB,2024-06-07
2024-06-14,BOVA11.SA,14,4,2,6,2,2024,65.75204467773438,74.04885864257812,68.51764678955078,57.95,XGB,2024-06-07
2024-06-10,BOVA11.SA,10,0,2,6,2,2024,117.13,119.4,118.14333333333336,117.99,ET,2024-06-07
2024-06-11,BOVA11.SA,11,1,2,6,2,2024,117.9859836137289,117.13,117.70065574248594,117.56,ET,2024-06-07
2024-06-12,BOVA11.SA,12,2,2,6,2,2024,117.56222209168754,117.9859836137289,117.703475932368,117.62,ET,2024-06-07
2024-06-13,BOVA11.SA,13,3,2,6,2,2024,117.62173809837823,117.56222209168754,117.60189942948132,117.43,ET,2024-06-07
2024-06-14,BOVA11.SA,14,4,2,6,2,2024,117.42654643171156,117.62173809837823,117.49161032060044,117.42,ET,2024-06-07
2024-06-10,BCFF11.SA,10,0,2,6,2,2024,8.68,8.7,8.693333333333333,7.42,XGB,2024-06-07
2024-06-11,BCFF11.SA,11,1,2,6,2,2024,7.4205546379089355,8.68,7.840369758605957,6.52,XGB,2024-06-07
2024-06-12,BCFF11.SA,12,2,2,6,2,2024,6.517980098724365,7.4205546379089355,6.818838119506836,5.6,XGB,2024-06-07
2024-06-13,BCFF11.SA,13,3,2,6,2,2024,5.597135066986084,6.517980098724365,5.904083251953125,4.9,XGB,2024-06-07
2024-06-14,BCFF11.SA,14,4,2,6,2,2024,4.9036054611206055,5.597135066986084,5.134781837463379,4.32,XGB,2024-06-07
2024-06-10,BCFF11.SA,10,0,2,6,2,2024,8.68,8.7,8.693333333333333,8.67,ET,2024-06-07
2024-06-11,BCFF11.SA,11,1,2,6,2,2024,8.67040843056797,8.68,8.673605620378646,8.66,ET,2024-06-07
2024-06-12,BCFF11.SA,12,2,2,6,2,2024,8.663797235513027,8.67040843056797,8.666000967198007,8.64,ET,2024-06-07
2024-06-13,BCFF11.SA,13,3,2,6,2,2024,8.63664902122731,8.663797235513027,8.645698425989215,8.59,ET,2024-06-07
2024-06-14,BCFF11.SA,14,4,2,6,2,2024,8.593830181277058,8.63664902122731,8.608103127927142,8.63,ET,2024-06-07
2024-06-10,TAEE4.SA,10,0,2,6,2,2024,11.29,11.38,11.356666666666667,9.83,XGB,2024-06-07
2024-06-11,TAEE4.SA,11,1,2,6,2,2024,9.831244468688965,11.29,10.31749631245931,8.65,XGB,2024-06-07
2024-06-12,TAEE4.SA,12,2,2,6,2,2024,8.65119457244873,9.831244468688965,9.044544219970703,7.7,XGB,2024-06-07
2024-06-13,TAEE4.SA,13,3,2,6,2,2024,7.702572822570801,8.65119457244873,8.018779754638672,6.9,XGB,2024-06-07
2024-06-14,TAEE4.SA,14,4,2,6,2,2024,6.89819860458374,7.702572822570801,7.166323184967041,6.24,XGB,2024-06-07
2024-06-10,TAEE4.SA,10,0,2,6,2,2024,11.29,11.38,11.356666666666667,11.31,ET,2024-06-07
2024-06-11,TAEE4.SA,11,1,2,6,2,2024,11.306623951347499,11.29,11.301082634231664,11.34,ET,2024-06-07
2024-06-12,TAEE4.SA,12,2,2,6,2,2024,11.338421226645295,11.306623951347499,11.327822134879362,11.34,ET,2024-06-07
2024-06-13,TAEE4.SA,13,3,2,6,2,2024,11.344173577763607,11.338421226645295,11.342256127390835,11.36,ET,2024-06-07
2024-06-14,TAEE4.SA,14,4,2,6,2,2024,11.35842185992735,11.344173577763607,11.353672432539435,11.35,ET,2024-06-07
2024-06-10,EGIE3.SA,10,0,2,6,2,2024,43.48,44.01,43.76333333333332,35.17,XGB,2024-06-07
2024-06-11,EGIE3.SA,11,1,2,6,2,2024,35.16889953613281,43.48,37.93926635742187,31.3,XGB,2024-06-07
2024-06-12,EGIE3.SA,12,2,2,6,2,2024,31.295692443847656,35.16889953613281,32.586761474609375,27.94,XGB,2024-06-07
2024-06-13,EGIE3.SA,13,3,2,6,2,2024,27.94219970703125,31.295692443847656,29.060029983520508,25.28,XGB,2024-06-07
2024-06-14,EGIE3.SA,14,4,2,6,2,2024,25.277734756469727,27.94219970703125,26.1658878326416,22.9,XGB,2024-06-07
2024-06-10,EGIE3.SA,10,0,2,6,2,2024,43.48,44.01,43.76333333333332,43.94,ET,2024-06-07
2024-06-11,EGIE3.SA,11,1,2,6,2,2024,43.93550575396826,43.48,43.7836705026455,44.08,ET,2024-06-07
2024-06-12,EGIE3.SA,12,2,2,6,2,2024,44.07511140873015,43.93550575396826,44.02857619047618,44.02,ET,2024-06-07
2024-06-13,EGIE3.SA,13,3,2,6,2,2024,44.01979286477412,44.07511140873015,44.03823237942613,44.09,ET,2024-06-07
2024-06-14,EGIE3.SA,14,4,2,6,2,2024,44.09098234890109,44.01979286477412,44.067252520858766,43.65,ET,2024-06-07
2024-06-10,BBSE3.SA,10,0,2,6,2,2024,32.69,32.95,32.806666666666665,27.19,XGB,2024-06-07
2024-06-11,BBSE3.SA,11,1,2,6,2,2024,27.19135856628418,32.69,29.024239044189454,24.04,XGB,2024-06-07
2024-06-12,BBSE3.SA,12,2,2,6,2,2024,24.035131454467773,27.19135856628418,25.08720588684082,20.93,XGB,2024-06-07
2024-06-13,BBSE3.SA,13,3,2,6,2,2024,20.93487548828125,24.035131454467773,21.968294143676758,18.21,XGB,2024-06-07
2024-06-14,BBSE3.SA,14,4,2,6,2,2024,18.20703887939453,20.93487548828125,19.116317749023438,15.94,XGB,2024-06-07
2024-06-10,BBSE3.SA,10,0,2,6,2,2024,32.69,32.95,32.806666666666665,32.84,ET,2024-06-07
2024-06-11,BBSE3.SA,11,1,2,6,2,2024,32.84435470270169,32.69,32.79290313513446,32.85,ET,2024-06-07
2024-06-12,BBSE3.SA,12,2,2,6,2,2024,32.851726483253245,32.84435470270169,32.84926922306939,32.8,ET,2024-06-07
2024-06-13,BBSE3.SA,13,3,2,6,2,2024,32.80144295150721,32.851726483253245,32.81820412875589,32.82,ET,2024-06-07
2024-06-14,BBSE3.SA,14,4,2,6,2,2024,32.8164443403961,32.80144295150721,32.81144387743314,32.83,ET,2024-06-07
2024-06-10,CSMG3.SA,10,0,2,6,2,2024,19.72,19.82,19.94,16.8,XGB,2024-06-07
2024-06-11,CSMG3.SA,11,1,2,6,2,2024,16.801279067993164,19.72,17.774186045328776,15.38,XGB,2024-06-07
2024-06-12,CSMG3.SA,12,2,2,6,2,2024,15.377994537353516,16.801279067993164,15.852423667907715,13.31,XGB,2024-06-07
2024-06-13,CSMG3.SA,13,3,2,6,2,2024,13.307717323303223,15.377994537353516,13.997809410095215,11.57,XGB,2024-06-07
2024-06-14,CSMG3.SA,14,4,2,6,2,2024,11.568222045898438,13.307717323303223,12.148053169250488,10.18,XGB,2024-06-07
2024-06-10,CSMG3.SA,10,0,2,6,2,2024,19.72,19.82,19.94,19.6,ET,2024-06-07
2024-06-11,CSMG3.SA,11,1,2,6,2,2024,19.602906959706964,19.72,19.641937973137974,19.64,ET,2024-06-07
2024-06-12,CSMG3.SA,12,2,2,6,2,2024,19.63551112637363,19.602906959706964,19.624643070818074,19.67,ET,2024-06-07
2024-06-13,CSMG3.SA,13,3,2,6,2,2024,19.668053550616055,19.63551112637363,19.657206075868576,19.58,ET,2024-06-07
2024-06-14,CSMG3.SA,14,4,2,6,2,2024,19.57682021728272,19.668053550616055,19.607231328393834,19.67,ET,2024-06-07
2024-06-10,PETR4.SA,10,0,2,6,2,2024,36.94,38.38,37.839999999999996,31.2,XGB,2024-06-07
2024-06-11,PETR4.SA,11,1,2,6,2,2024,31.20339584350586,36.94,33.1155972290039,27.31,XGB,2024-06-07
2024-06-12,PETR4.SA,12,2,2,6,2,2024,27.31368064880371,31.20339584350586,28.610252380371094,25.69,XGB,2024-06-07
2024-06-13,PETR4.SA,13,3,2,6,2,2024,25.693655014038086,27.31368064880371,26.23366355895996,22.52,XGB,2024-06-07
2024-06-14,PETR4.SA,14,4,2,6,2,2024,22.5169677734375,25.693655014038086,23.575864791870117,19.58,XGB,2024-06-07
2024-06-10,PETR4.SA,10,0,2,6,2,2024,36.94,38.38,37.839999999999996,36.68,ET,2024-06-07
2024-06-11,PETR4.SA,11,1,2,6,2,2024,36.67919166666667,36.94,36.766127777777776,36.55,ET,2024-06-07
2024-06-12,PETR4.SA,12,2,2,6,2,2024,36.54514999999999,36.67919166666667,36.58983055555555,36.6,ET,2024-06-07
2024-06-13,PETR4.SA,13,3,2,6,2,2024,36.59535416666666,36.54514999999999,36.578619444444435,36.56,ET,2024-06-07
2024-06-14,PETR4.SA,14,4,2,6,2,2024,36.55696874999999,36.59535416666666,36.56976388888888,36.55,ET,2024-06-07
2024-06-10,BRSR6.SA,10,0,2,6,2,2024,10.98,11.1,11.069999999999999,9.51,XGB,2024-06-07
2024-06-11,BRSR6.SA,11,1,2,6,2,2024,9.509937286376953,10.98,9.999958190917969,8.32,XGB,2024-06-07
2024-06-12,BRSR6.SA,12,2,2,6,2,2024,8.32469654083252,9.509937286376953,8.719776153564453,7.27,XGB,2024-06-07
2024-06-13,BRSR6.SA,13,3,2,6,2,2024,7.272716522216797,8.32469654083252,7.623376369476318,6.29,XGB,2024-06-07
2024-06-14,BRSR6.SA,14,4,2,6,2,2024,6.2875261306762695,7.272716522216797,6.615922927856445,5.6,XGB,2024-06-07
2024-06-10,BRSR6.SA,10,0,2,6,2,2024,10.98,11.1,11.069999999999999,11.0,ET,2024-06-07
2024-06-11,BRSR6.SA,11,1,2,6,2,2024,11.000617558574422,10.98,10.993745039049614,11.04,ET,2024-06-07
2024-06-12,BRSR6.SA,12,2,2,6,2,2024,11.039325688534444,11.000617558574422,11.026422978547771,11.04,ET,2024-06-07
2024-06-13,BRSR6.SA,13,3,2,6,2,2024,11.036545897476206,11.039325688534444,11.037472494495617,11.06,ET,2024-06-07
2024-06-14,BRSR6.SA,14,4,2,6,2,2024,11.055476035393841,11.036545897476206,11.049165989421297,11.02,ET,2024-06-07
2024-06-11,BOVA11.SA,11,1,2,6,2,2024,117.35,117.13,117.96,100.9,XGB,2024-06-10
2024-06-12,BOVA11.SA,12,2,2,6,2,2024,100.896240234375,117.35,106.38082682291667,87.46,XGB,2024-06-10
2024-06-13,BOVA11.SA,13,3,2,6,2,2024,87.46057891845703,100.896240234375,91.93912506103516,73.91,XGB,2024-06-10
2024-06-14,BOVA11.SA,14,4,2,6,2,2024,73.91282653808594,87.46057891845703,78.42874908447266,64.97,XGB,2024-06-10
2024-06-17,BOVA11.SA,17,0,3,6,2,2024,64.97100067138672,73.91282653808594,67.95160675048828,57.4,XGB,2024-06-10
2024-06-18,BOVA11.SA,18,1,3,6,2,2024,57.40142059326172,64.97100067138672,59.92461013793945,49.87,XGB,2024-06-10
2024-06-11,BOVA11.SA,11,1,2,6,2,2024,117.35,117.13,117.96,117.58,ET,2024-06-10
2024-06-12,BOVA11.SA,12,2,2,6,2,2024,117.58377982018217,117.35,117.50585321345477,117.06,ET,2024-06-10
2024-06-13,BOVA11.SA,13,3,2,6,2,2024,117.06410197131534,117.58377982018217,117.23732792093762,117.03,ET,2024-06-10
2024-06-14,BOVA11.SA,14,4,2,6,2,2024,117.02759706762772,117.06410197131534,117.03976536885693,117.02,ET,2024-06-10
2024-06-17,BOVA11.SA,17,0,3,6,2,2024,117.02483044674861,117.02759706762772,117.02575265370831,117.26,ET,2024-06-10
2024-06-18,BOVA11.SA,18,1,3,6,2,2024,117.26339354198672,117.02483044674861,117.18387251024069,117.66,ET,2024-06-10
2024-06-11,BCFF11.SA,11,1,2,6,2,2024,8.49,8.68,8.623333333333333,7.4,XGB,2024-06-10
2024-06-12,BCFF11.SA,12,2,2,6,2,2024,7.39647102355957,8.49,7.760980682373048,6.52,XGB,2024-06-10
2024-06-13,BCFF11.SA,13,3,2,6,2,2024,6.51994514465332,7.39647102355957,6.81212043762207,5.63,XGB,2024-06-10
2024-06-14,BCFF11.SA,14,4,2,6,2,2024,5.633378982543945,6.51994514465332,5.928901195526123,4.94,XGB,2024-06-10
2024-06-17,BCFF11.SA,17,0,3,6,2,2024,4.940718173980713,5.633378982543945,5.171604633331299,4.32,XGB,2024-06-10
2024-06-18,BCFF11.SA,18,1,3,6,2,2024,4.321197032928467,4.940718173980713,4.527704238891602,3.84,XGB,2024-06-10
2024-06-11,BCFF11.SA,11,1,2,6,2,2024,8.49,8.68,8.623333333333333,8.55,ET,2024-06-10
2024-06-12,BCFF11.SA,12,2,2,6,2,2024,8.549716287878788,8.49,8.52981085858586,8.62,ET,2024-06-10
2024-06-13,BCFF11.SA,13,3,2,6,2,2024,8.618106309523808,8.549716287878788,8.595309635642137,8.64,ET,2024-06-10
2024-06-14,BCFF11.SA,14,4,2,6,2,2024,8.638327313519813,8.618106309523808,8.631586978854477,8.64,ET,2024-06-10
2024-06-17,BCFF11.SA,17,0,3,6,2,2024,8.641153653846155,8.638327313519813,8.64021154040404,8.62,ET,2024-06-10
2024-06-18,BCFF11.SA,18,1,3,6,2,2024,8.6239602014652,8.641153653846155,8.629691352258853,8.6,ET,2024-06-10
2024-06-11,TAEE4.SA,11,1,2,6,2,2024,11.22,11.29,11.296666666666667,9.8,XGB,2024-06-10
2024-06-12,TAEE4.SA,12,2,2,6,2,2024,9.797972679138184,11.22,10.271981786092121,8.64,XGB,2024-06-10
2024-06-13,TAEE4.SA,13,3,2,6,2,2024,8.640167236328125,9.797972679138184,9.026103019714355,7.7,XGB,2024-06-10
2024-06-14,TAEE4.SA,14,4,2,6,2,2024,7.702023506164551,8.640167236328125,8.014737129211426,6.9,XGB,2024-06-10
2024-06-17,TAEE4.SA,17,0,3,6,2,2024,6.8985981941223145,7.702023506164551,7.166406631469727,6.24,XGB,2024-06-10
2024-06-18,TAEE4.SA,18,1,3,6,2,2024,6.242692470550537,6.8985981941223145,6.461328029632568,5.51,XGB,2024-06-10
2024-06-11,TAEE4.SA,11,1,2,6,2,2024,11.22,11.29,11.296666666666667,11.31,ET,2024-06-10
2024-06-12,TAEE4.SA,12,2,2,6,2,2024,11.309305235773184,11.22,11.279536823848792,11.34,ET,2024-06-10
2024-06-13,TAEE4.SA,13,3,2,6,2,2024,11.338811185584854,11.309305235773184,11.328975868980963,11.36,ET,2024-06-10
2024-06-14,TAEE4.SA,14,4,2,6,2,2024,11.356337368771047,11.338811185584854,11.350495307708982,11.35,ET,2024-06-10
2024-06-17,TAEE4.SA,17,0,3,6,2,2024,11.347749012890342,11.356337368771047,11.35061179818391,11.33,ET,2024-06-10
2024-06-18,TAEE4.SA,18,1,3,6,2,2024,11.332433369975586,11.347749012890342,11.337538584280503,11.34,ET,2024-06-10
2024-06-11,EGIE3.SA,11,1,2,6,2,2024,43.48,43.48,43.65666666666666,35.17,XGB,2024-06-10
2024-06-12,EGIE3.SA,12,2,2,6,2,2024,35.17062759399414,43.48,37.94041839599609,31.31,XGB,2024-06-10
2024-06-13,EGIE3.SA,13,3,2,6,2,2024,31.312911987304688,35.17062759399414,32.59881591796875,27.96,XGB,2024-06-10
2024-06-14,EGIE3.SA,14,4,2,6,2,2024,27.964040756225586,31.312911987304688,29.080331802368164,25.3,XGB,2024-06-10
2024-06-17,EGIE3.SA,17,0,3,6,2,2024,25.303266525268555,27.964040756225586,26.1901912689209,22.93,XGB,2024-06-10
2024-06-18,EGIE3.SA,18,1,3,6,2,2024,22.93137550354004,25.303266525268555,23.72200584411621,20.39,XGB,2024-06-10
2024-06-11,EGIE3.SA,11,1,2,6,2,2024,43.48,43.48,43.65666666666666,43.8,ET,2024-06-10
2024-06-12,EGIE3.SA,12,2,2,6,2,2024,43.79501599025974,43.48,43.69001066017316,43.89,ET,2024-06-10
2024-06-13,EGIE3.SA,13,3,2,6,2,2024,43.89185349025974,43.79501599025974,43.85957432359307,43.82,ET,2024-06-10
2024-06-14,EGIE3.SA,14,4,2,6,2,2024,43.82284623640249,43.89185349025974,43.84584865435491,43.56,ET,2024-06-10
2024-06-17,EGIE3.SA,17,0,3,6,2,2024,43.55925665306915,43.82284623640249,43.6471198475136,43.86,ET,2024-06-10
2024-06-18,EGIE3.SA,18,1,3,6,2,2024,43.85676460137086,43.55925665306915,43.75759528527029,43.95,ET,2024-06-10
2024-06-11,BBSE3.SA,11,1,2,6,2,2024,32.62,32.69,32.75333333333333,27.2,XGB,2024-06-10
2024-06-12,BBSE3.SA,12,2,2,6,2,2024,27.197378158569336,32.62,29.004918772379558,24.04,XGB,2024-06-10
2024-06-13,BBSE3.SA,13,3,2,6,2,2024,24.03632926940918,27.197378158569336,25.090011596679688,20.93,XGB,2024-06-10
2024-06-14,BBSE3.SA,14,4,2,6,2,2024,20.932353973388672,24.03632926940918,21.967010498046875,18.22,XGB,2024-06-10
2024-06-17,BBSE3.SA,17,0,3,6,2,2024,18.216360092163086,20.932353973388672,19.12169075012207,15.94,XGB,2024-06-10
2024-06-18,BBSE3.SA,18,1,3,6,2,2024,15.936034202575684,18.216360092163086,16.696142196655273,13.89,XGB,2024-06-10
2024-06-11,BBSE3.SA,11,1,2,6,2,2024,32.62,32.69,32.75333333333333,32.76,ET,2024-06-10
2024-06-12,BBSE3.SA,12,2,2,6,2,2024,32.76012988969967,32.62,32.71341992646645,32.8,ET,2024-06-10
2024-06-13,BBSE3.SA,13,3,2,6,2,2024,32.79784145828542,32.76012988969967,32.785270935423505,32.78,ET,2024-06-10
2024-06-14,BBSE3.SA,14,4,2,6,2,2024,32.78227266571575,32.79784145828542,32.78746226323897,32.77,ET,2024-06-10
2024-06-17,BBSE3.SA,17,0,3,6,2,2024,32.768948204931434,32.78227266571575,32.77338969185954,32.81,ET,2024-06-10
2024-06-18,BBSE3.SA,18,1,3,6,2,2024,32.80929824602595,32.768948204931434,32.79584823232778,32.75,ET,2024-06-10
2024-06-11,CSMG3.SA,11,1,2,6,2,2024,19.7,19.72,19.74666666666667,16.81,XGB,2024-06-10
2024-06-12,CSMG3.SA,12,2,2,6,2,2024,16.80829620361328,19.7,17.772197469075522,15.36,XGB,2024-06-10
2024-06-13,CSMG3.SA,13,3,2,6,2,2024,15.359719276428223,16.80829620361328,15.842577934265137,13.31,XGB,2024-06-10
2024-06-14,CSMG3.SA,14,4,2,6,2,2024,13.311988830566406,15.359719276428223,13.9945650100708,11.57,XGB,2024-06-10
2024-06-17,CSMG3.SA,17,0,3,6,2,2024,11.572959899902344,13.311988830566406,12.152636528015137,10.19,XGB,2024-06-10
2024-06-18,CSMG3.SA,18,1,3,6,2,2024,10.1860933303833,11.572959899902344,10.648381233215332,8.71,XGB,2024-06-10
2024-06-11,CSMG3.SA,11,1,2,6,2,2024,19.7,19.72,19.74666666666667,19.65,ET,2024-06-10
2024-06-12,CSMG3.SA,12,2,2,6,2,2024,19.64505813492064,19.7,19.663372089947092,19.6,ET,2024-06-10
2024-06-13,CSMG3.SA,13,3,2,6,2,2024,19.602597420634925,19.64505813492064,19.616750992063498,19.55,ET,2024-06-10
2024-06-14,CSMG3.SA,14,4,2,6,2,2024,19.54920158730159,19.602597420634925,19.567000198412703,19.61,ET,2024-06-10
2024-06-17,CSMG3.SA,17,0,3,6,2,2024,19.608093253968256,19.54920158730159,19.5884626984127,19.85,ET,2024-06-10
2024-06-18,CSMG3.SA,18,1,3,6,2,2024,19.85340277777778,19.608093253968256,19.771632936507938,19.88,ET,2024-06-10
2024-06-11,PETR4.SA,11,1,2,6,2,2024,37.5,36.94,37.60666666666666,31.22,XGB,2024-06-10
2024-06-12,PETR4.SA,12,2,2,6,2,2024,31.216772079467773,37.5,33.31118138631185,27.26,XGB,2024-06-10
2024-06-13,PETR4.SA,13,3,2,6,2,2024,27.259292602539062,31.216772079467773,28.578453063964844,25.62,XGB,2024-06-10
2024-06-14,PETR4.SA,14,4,2,6,2,2024,25.62326431274414,27.259292602539062,26.168607711791992,22.17,XGB,2024-06-10
2024-06-17,PETR4.SA,17,0,3,6,2,2024,22.16956329345703,25.62326431274414,23.3207950592041,19.47,XGB,2024-06-10
2024-06-18,PETR4.SA,18,1,3,6,2,2024,19.471511840820312,22.16956329345703,20.37086296081543,17.02,XGB,2024-06-10
2024-06-11,PETR4.SA,11,1,2,6,2,2024,37.5,36.94,37.60666666666666,37.2,ET,2024-06-10
2024-06-12,PETR4.SA,12,2,2,6,2,2024,37.20029166666667,37.5,37.30019444444445,37.65,ET,2024-06-10
2024-06-13,PETR4.SA,13,3,2,6,2,2024,37.64762499999999,37.20029166666667,37.49851388888889,37.26,ET,2024-06-10
2024-06-14,PETR4.SA,14,4,2,6,2,2024,37.256708333333336,37.64762499999999,37.38701388888889,37.15,ET,2024-06-10
2024-06-17,PETR4.SA,17,0,3,6,2,2024,37.15120833333334,37.256708333333336,37.186375,37.64,ET,2024-06-10
2024-06-18,PETR4.SA,18,1,3,6,2,2024,37.63885984848485,37.15120833333334,37.476309343434345,37.76,ET,2024-06-10
2024-06-11,BRSR6.SA,11,1,2,6,2,2024,10.91,10.98,10.996666666666664,9.51,XGB,2024-06-10
2024-06-12,BRSR6.SA,12,2,2,6,2,2024,9.51087474822998,10.91,9.977249832153321,8.33,XGB,2024-06-10
2024-06-13,BRSR6.SA,13,3,2,6,2,2024,8.32763385772705,9.51087474822998,8.722046852111816,7.27,XGB,2024-06-10
2024-06-14,BRSR6.SA,14,4,2,6,2,2024,7.273782730102539,8.32763385772705,7.62506628036499,6.28,XGB,2024-06-10
2024-06-17,BRSR6.SA,17,0,3,6,2,2024,6.281532287597656,7.273782730102539,6.6122822761535645,5.59,XGB,2024-06-10
2024-06-18,BRSR6.SA,18,1,3,6,2,2024,5.594615936279297,6.281532287597656,5.823587894439697,5.01,XGB,2024-06-10
2024-06-11,BRSR6.SA,11,1,2,6,2,2024,10.91,10.98,10.996666666666664,11.0,ET,2024-06-10
2024-06-12,BRSR6.SA,12,2,2,6,2,2024,10.99603589599416,10.91,10.967357263996107,11.02,ET,2024-06-10
